项目,2025,2024
经营活动现金流量净额,6174243000.0,5789408000.0
投资活动现金流量净额,-4102457000.0,-6875491000.0
筹资活动现金流量净额,-2648028000.0,1507450000.0
现金及现金等价物净增加额,-576242000.0,421367000.0
期初现金及现金等价物余额,3328162000.0,2875073000.0
汇率变动影响,-11187000.0,31722000.0
期末现金及现金等价物余额,2740733000.0,3328162000.0
购置固定资产支付的现金,2253801000.0,1312359000.0
购置无形资产支付的现金,3878000.0,12130000.0
使用权资产前期付款,8478000.0,364993000.0
